Q8TEW0-1	Q8TEW0-1
Q8TEW0-1	Q8TEW0
Q8TEW0-1	A0A8I3WQV3
Q8TEW0-1	A0A7N4P4J0
Q8TEW0-1	Q8TEW0-2
Q8TEW0-1	A0A5G2R7R4
Q8TEW0-1	Q8TEW0-7
Q8TEW0-1	A0A803VPM6
Q8TEW0-1	A0A2I3GKD7
Q8TEW0-1	UPI0011AEE49C
Q8TEW0-1	Q8TEW0-4
Q8TEW0-1	UPI001F028CD2
Q8TEW0-1	UPI001D1A1072
Q8TEW0-1	UPI0018F7D444
Q8TEW0-1	H0W8R1
Q8TEW0-1	UPI0011AE1AD7
Q8TEW0-1	A0A8I6A9A7
Q8TEW0-1	A0A2J8U365
Q8TEW0-1	A0A287D4K2
Q8TEW0-1	UPI0024E20364
Q8TEW0-1	A0A8B9SXA8
Q8TEW0-1	A0A6I8PE98
Q8TEW0-1	A0A7N5KGQ9
Q8TEW0-1	A0A8U0UQM5
Q8TEW0-1	UPI0010A22E4A
Q8TEW0-1	UPI0007045DAE
Q8TEW0-1	UPI000C7F47BC
Q8TEW0-1	A0A3Q2HZF1
Q8TEW0-1	Q8TEW0-5
Q8TEW0-1	UPI0032B083D8
Q8TEW0-1	Q8TEW0-11
Q8TEW0-1	Q8TEW0-3
Q8TEW0-1	UPI000C812D67
Q8TEW0-1	A0A0P6J501
Q8TEW0-1	UPI000D09B52A
Q8TEW0-1	UPI00123E99E5
Q8TEW0-1	Q8TEW0-6
Q8TEW0-1	UPI000CCBEE86
Q8TEW0-1	A0A8C2LXD8
Q8TEW0-1	A0AAJ7KK28
Q8TEW0-1	UPI0005FBB271
Q8TEW0-1	UPI000D53B09F
A0A803SQS8	A0A803SQS8
H2S2U4	H2S2U4
UPI0003C1A841	UPI0003C1A841
A0A8M6YY70	A0A8M6YY70
UPI0003EACDBC	UPI0003EACDBC
UPI0005CC0475	UPI0005CC0475
UPI0005CC0475	A0A669EM46
UPI0005CC0475	A0A3B5R722
L5KPM8	L5KPM8
L5KPM8	L5LFS9
L5KPM8	Q8TEW0-8
L5KPM8	Q8TEW0-10
L5KPM8	Q8TEW0-9
A0A8T2M505	A0A8T2M505
A0A5F9DG14	A0A5F9DG14
A0A6I8SFX3	A0A6I8SFX3
