O60343	O60343
O60343	G3RI67
O60343	H2Q7N2
O60343	O60343-1
O60343	O60343-3
O60343	O60343-2
O60343	A0A8D1KQH1
O60343	A0AAJ7KIK6
O60343	UPI001C2EB585
O60343	A0AAA9TV94
O60343	UPI001D19A84B
O60343	A0A7N5JJM3
O60343	E0CX53
O60343	UPI0004544C00
O60343	A0A5F9C858
O60343	A0A2I3G3P8
O60343	A0A2J8WU14
O60343	A0A8I6AT49
O60343	A0A8C0QNY2
O60343	A0A5F5PN22
O60343	H0X3Q1
O60343	UPI0023DD3929
O60343	A0AAX6P7L9
O60343	UPI000FFC9EDD
O60343	H0VHD9
H3AHC2	H3AHC2
W5K4A4	W5K4A4
A0A8B9TEE9	A0A8B9TEE9
G3U0Q3	G3U0Q3
I3JI44	I3JI44
F7ESY3	F7ESY3
F7ESY3	UPI001301CE65
H2TT65	H2TT65
M4AE57	M4AE57
UPI002F2B3575	UPI002F2B3575
UPI0003599069	UPI0003599069
