H3A063	H3A063
H3A063	Q6DIR6
H3A063	UPI002FD7A272
H3A063	UPI0018F6BDA0
H3A063	A0A8C2MPP0
H3A063	UPI00222F4CFF
H3A063	A0A8V0YDH0
H3A063	UPI0011AF87DD
H3A063	A0A494BAG2
H3A063	UPI000FFC6B12
H3A063	UPI0007DC714A
H3A063	UPI000C2F9E08
H3A063	A0A2J8NDL2
H3A063	Q96PU5-9
H3A063	UPI0010A91B55
H3A063	UPI0005405E9C
H3A063	A0A3Q1M231
H3A063	A0A8D1S7N4
H3A063	Q96PU5
H3A063	L5LVV2
H3A063	A0A452DUB1
H3A063	A0A5F8GD17
H3A063	I3MJW6
H3A063	G3WUL4
H3A063	UPI002445704C
H3A063	UPI00122D82A1
H3A063	A0A1D5R103
H3A063	G1M9J3
H3A063	Q96PU5-1
H3A063	A0A2J8W360
H3A063	A0A8J8YF20
H3A063	UPI0003C44751
H3A063	Q96PU5-7
H3A063	A0A835ZTR8
H3A063	Q96PU5-2
H3A063	Q96PU5-5
H3A063	A0A286Y3R7
H3A063	Q96PU5-6
H3A063	A0AAX6PU40
H3A063	Q96PU5-3
H3A063	A0A803VLI3
H3A063	Q96PU5-4
H3A063	A0A2K5V0L9
H3A063	UPI000C7EE473
H3A063	R0LAJ5
H3A063	L5KJY1
H3A063	UPI002F2B4335
UPI00073FCDEF	UPI00073FCDEF
I3JLF8	I3JLF8
I3JLF8	A0A8N7UQV5
I3JLF8	UPI0005D27968
I3JLF8	A0A3P9J8R6
I3JLF8	UPI000C6E36B3
I3JLF8	UPI0020CA9CAD
