A0A2I3T998	A0A2I3T998
A0A2I3T998	Q86UR5-2
UPI0003506A47	UPI0003506A47
UPI0003506A47	UPI0011AEFA99
UPI0003506A47	A0A5F8GQ63
UPI0003506A47	UPI000359737B
UPI000CE26F33	UPI000CE26F33
UPI001145C178	UPI001145C178
W5NH44	W5NH44
A0A8J1JHE8	A0A8J1JHE8
UPI0028CBB706	UPI0028CBB706
A0A8M9Q519	A0A8M9Q519
UPI000DF3AE77	UPI000DF3AE77
G1QDK6	G1QDK6
G1QDK6	F6VBV0
G1QDK6	UPI0019175E56
G1QDK6	A0A9J7KEM4
G1QDK6	A0A836ABX7
UPI002F2B38A1	UPI002F2B38A1
A0A8T2LVE4	A0A8T2LVE4
Q86UR5-4	Q86UR5-4
Q86UR5-4	Q86UR5-5
Q86UR5-4	UPI002445E5DA
Q86UR5-4	Q86UR5-1
Q86UR5-4	Q86UR5
Q86UR5-4	Q86UR5-3
Q86UR5-4	A0A452E725
Q86UR5-4	L5JPU1
Q86UR5-4	UPI0015F1ADDB
Q86UR5-4	UPI001494FE0E
Q86UR5-4	F1RTS7
A0A3B5R6T3	A0A3B5R6T3
Q86UR5-8	Q86UR5-8
Q86UR5-8	UPI001D19A01D
Q86UR5-8	A0A2I3GR03
Q86UR5-8	UPI0032B066A8
Q86UR5-8	UPI003005E06D
Q86UR5-8	UPI0010A21423
Q86UR5-8	UPI001FB0DA0A
Q86UR5-8	Q86UR5-6
Q86UR5-8	Q86UR5-7
